"","token","tag","pos","category","funct","case","pers","num","gender","tense","mode"
"7535","und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"7536","wieder","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"7537","für","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"7538","nichts","PRO.Indef.Attr.-.*.*.Neut","PRO","Indef","Attr",NA,NA,NA,"Neut",NA,NA
"7539","ihn","PRO.Pers.Subst.3.Acc.Sg.Masc","PRO","Pers","Subst","Acc","3","Sg","Masc",NA,NA
"7540","unruhig","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"7541","machen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"7542","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"7543","Und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"7544","wann","PROADV.Inter","PROADV","Inter",NA,NA,NA,NA,NA,NA,NA
"7545","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"7546","es","PRO.Pers.Subst.3.Acc.Sg.Neut","PRO","Pers","Subst","Acc","3","Sg","Neut",NA,NA
"7547","auch","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"7548","itzt","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"7549","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"7550","würde","VFIN.Aux.3.Sg.Past.Subj","VFIN","Aux",NA,NA,"3","Sg",NA,"Past","Subj"
"7551",":","SYM.Pun.Colon","SYM","Pun",NA,NA,NA,NA,NA,NA,NA
"7552","wisse","VFIN.Full.3.Sg.Pres.Subj","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Subj"
"7553",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"7554","mein","PRO.Poss.Attr.-.Nom.Sg.Neut","PRO","Poss","Attr","Nom",NA,"Sg","Neut",NA,NA
"7555","Kind","N.Reg.Nom.Sg.Neut","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"7556",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"7557","daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"7558","ein","ART.Indef.Nom.Sg.Neut","ART","Indef",NA,"Nom",NA,"Sg","Neut",NA,NA
"7559","Gift","N.Reg.Nom.Sg.Neut","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"7560",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"7561","welches","PRO.Rel.Subst.-.Nom.Sg.Neut","PRO","Rel","Subst","Nom",NA,"Sg","Neut",NA,NA
"7562","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"7563","gleich","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"7564","wirket","VFIN.Full.2.Pl.Pres.Subj","VFIN","Full",NA,NA,"2","Pl",NA,"Pres","Subj"
"7565",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"7566","darum","PROADV.Dem","PROADV","Dem",NA,NA,NA,NA,NA,NA,NA
"7567","kein","PRO.Indef.Attr.-.Nom.Sg.Neut","PRO","Indef","Attr","Nom",NA,"Sg","Neut",NA,NA
"7568","minder","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"7569","gefährliches","ADJA.Pos.Nom.Sg.Neut","ADJA","Pos",NA,"Nom",NA,"Sg","Neut",NA,NA
"7570","Gift","N.Reg.Nom.Sg.Neut","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"7571","ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"7572",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"7573","Was","PRO.Inter.Subst.-.Nom.Sg.Neut","PRO","Inter","Subst","Nom",NA,"Sg","Neut",NA,NA
"7574","auf","APPR.Auf","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"7575","den","ART.Def.Acc.Sg.Masc","ART","Def",NA,"Acc",NA,"Sg","Masc",NA,NA
"7576","Liebhaber","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"7577","keinen","PRO.Indef.Attr.-.Acc.Sg.Masc","PRO","Indef","Attr","Acc",NA,"Sg","Masc",NA,NA
"7578","Eindruck","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"7579","macht","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"7580",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"7581","kann","VFIN.Mod.3.Sg.Pres.Ind","VFIN","Mod",NA,NA,"3","Sg",NA,"Pres","Ind"
"7582","ihn","PRO.Pers.Subst.3.Acc.Sg.Masc","PRO","Pers","Subst","Acc","3","Sg","Masc",NA,NA
"7583","auf","APPR.Auf","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"7584","den","ART.Def.Acc.Sg.Masc","ART","Def",NA,"Acc",NA,"Sg","Masc",NA,NA
"7585","Gemahl","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"7586","machen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"7587",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"7588","Den","ART.Def.Acc.Sg.Masc","ART","Def",NA,"Acc",NA,"Sg","Masc",NA,NA
"7589","Liebhaber","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"7590","könnt","VFIN.Full.2.Pl.Pres.Ind","VFIN","Full",NA,NA,"2","Pl",NA,"Pres","Ind"
"7591","'","SYM.Quot.Right","SYM",NA,"Right",NA,NA,NA,NA,NA,NA
"7592","es","PRO.Pers.Subst.3.Nom.Sg.Neut","PRO","Pers","Subst","Nom","3","Sg","Neut",NA,NA
"7593","sogar","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"7594","schmeicheln","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"7595",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"7596","einem","ART.Indef.Dat.Sg.Masc","ART","Indef",NA,"Dat",NA,"Sg","Masc",NA,NA
"7597","so","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"7598","wichtigen","ADJA.Pos.Dat.Sg.Masc","ADJA","Pos",NA,"Dat",NA,"Sg","Masc",NA,NA
"7599","Mitbewerber","N.Reg.Dat.Sg.Masc","N","Reg",NA,"Dat",NA,"Sg","Masc",NA,NA
"7600","den","ART.Def.Acc.Sg.Masc","ART","Def",NA,"Acc",NA,"Sg","Masc",NA,NA
"7601","Rang","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"7602","abzulaufen","VINF.Full.zu","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"7603",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"7604","Aber","CONJ.Coord.Aber","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"7605","wenn","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"7606","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"7607","ihm","PRO.Pers.Subst.3.Dat.Sg.Masc","PRO","Pers","Subst","Dat","3","Sg","Masc",NA,NA
"7608","den","PRO.Dem.Subst.-.Acc.Sg.Masc","PRO","Dem","Subst","Acc",NA,"Sg","Masc",NA,NA
"7609","nun","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"7610","einmal","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"7611","abgelaufen","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"7612","hat","VFIN.Haben.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"7613",":","SYM.Pun.Colon","SYM","Pun",NA,NA,NA,NA,NA,NA,NA
"7614","ah","ITJ","ITJ",NA,NA,NA,NA,NA,NA,NA,NA
"7615",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"7616","mein","PRO.Poss.Attr.-.Nom.Sg.Neut","PRO","Poss","Attr","Nom",NA,"Sg","Neut",NA,NA
"7617","Kind","N.Reg.Nom.Sg.Neut","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"7618",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"7619","–","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"7620","so","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"7621","wird","VFIN.Aux.3.Sg.Pres.Ind","VFIN","Aux",NA,NA,"3","Sg",NA,"Pres","Ind"
"7622","aus","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"7623","dem","ART.Def.Dat.Sg.Masc","ART","Def",NA,"Dat",NA,"Sg","Masc",NA,NA
"7624","Liebhaber","N.Reg.Dat.Sg.Masc","N","Reg",NA,"Dat",NA,"Sg","Masc",NA,NA
"7625","oft","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"7626","ein","ART.Indef.Acc.Sg.Neut","ART","Indef",NA,"Acc",NA,"Sg","Neut",NA,NA
"7627","ganz","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"7628","anderes","ADJA.Pos.Acc.Sg.Neut","ADJA","Pos",NA,"Acc",NA,"Sg","Neut",NA,NA
"7629","Geschöpf","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"7630",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"7631","Dein","PRO.Poss.Attr.-.Acc.Sg.Neut","PRO","Poss","Attr","Acc",NA,"Sg","Neut",NA,NA
"7632","gutes","ADJA.Pos.Acc.Sg.Neut","ADJA","Pos",NA,"Acc",NA,"Sg","Neut",NA,NA
"7633","Gestirn","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"7634","behüte","VFIN.Full.3.Sg.Pres.Subj","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Subj"
"7635","dich","PRO.Pers.Subst.2.Acc.Sg.*","PRO","Pers","Subst","Acc","2","Sg",NA,NA,NA
"7636","vor","APPR.Vor","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"7637","dieser","PRO.Dem.Attr.-.Dat.Sg.Fem","PRO","Dem","Attr","Dat",NA,"Sg","Fem",NA,NA
"7638","Erfahrung","N.Reg.Dat.Sg.Fem","N","Reg",NA,"Dat",NA,"Sg","Fem",NA,NA
"7639",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"7640","Sie","PRO.Pers.Subst.3.Nom.Pl.*","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"7641","wissen","VFIN.Full.3.Pl.Pres.Ind","VFIN","Full",NA,NA,"3","Pl",NA,"Pres","Ind"
"7642",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"7643","meine","PRO.Poss.Attr.-.Nom.Sg.Fem","PRO","Poss","Attr","Nom",NA,"Sg","Fem",NA,NA
"7644","Mutter","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"7645",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"7646","wie","PROADV.Inter","PROADV","Inter",NA,NA,NA,NA,NA,NA,NA
"7647","gern","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"7648","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"7649","Ihren","PRO.Poss.Attr.-.Acc.Sg.Masc","PRO","Poss","Attr","Acc",NA,"Sg","Masc",NA,NA
"7650","bessern","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"7651","Einsichten","VFIN.Full.1.Pl.Pres.Ind","VFIN","Full",NA,NA,"1","Pl",NA,"Pres","Ind"
"7652","mich","PRO.Pers.Subst.1.Acc.Sg.*","PRO","Pers","Subst","Acc","1","Sg",NA,NA,NA
"7653","in","APPR.In","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"7654","allem","PRO.Indef.Subst.-.Dat.Sg.Neut","PRO","Indef","Subst","Dat",NA,"Sg","Neut",NA,NA
"7655","unterwerfe","VFIN.Full.1.Sg.Pres.Ind","VFIN","Full",NA,NA,"1","Sg",NA,"Pres","Ind"
"7656",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"7657","–","ADJA.Pos.Acc.Sg.Neut","ADJA","Pos",NA,"Acc",NA,"Sg","Neut",NA,NA
"7658","Aber","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"7659",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"7660","wenn","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"7661","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"7662","es","PRO.Pers.Subst.3.Acc.Sg.Neut","PRO","Pers","Subst","Acc","3","Sg","Neut",NA,NA
"7663","von","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"7664","einem","ART.Indef.Dat.Sg.Masc","ART","Indef",NA,"Dat",NA,"Sg","Masc",NA,NA
"7665","andern","ADJA.Pos.Dat.Sg.Masc","ADJA","Pos",NA,"Dat",NA,"Sg","Masc",NA,NA
"7666","erführe","VFIN.Full.3.Sg.Past.Subj","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Subj"
"7667",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"7668","daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"7669","der","ART.Def.Nom.Sg.Masc","ART","Def",NA,"Nom",NA,"Sg","Masc",NA,NA
"7670","Prinz","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"7671","mich","PRO.Pers.Subst.1.Acc.Sg.*","PRO","Pers","Subst","Acc","1","Sg",NA,NA,NA
"7672","heute","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"7673","gesprochen","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"7674","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"7675","Würde","VFIN.Aux.1.Sg.Past.Subj","VFIN","Aux",NA,NA,"1","Sg",NA,"Past","Subj"
"7676","mein","PRO.Poss.Attr.-.Nom.Sg.Neut","PRO","Poss","Attr","Nom",NA,"Sg","Neut",NA,NA
"7677","Verschweigen","N.Reg.Nom.Sg.Neut","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"7678","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"7679",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"7680","früh","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"7681","oder","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"7682","spät","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"7683",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"7684","seine","PRO.Poss.Attr.-.Acc.Sg.Fem","PRO","Poss","Attr","Acc",NA,"Sg","Fem",NA,NA
"7685","Unruhe","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"7686","vermehren","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"7687","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"7688","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"7689","Ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"7690","dächte","VFIN.Full.1.Sg.Past.Subj","VFIN","Full",NA,NA,"1","Sg",NA,"Past","Subj"
"7691","doch","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"7692",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"7693","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"7694","behielte","VFIN.Full.1.Sg.Past.Subj","VFIN","Full",NA,NA,"1","Sg",NA,"Past","Subj"
"7695","lieber","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"7696","vor","APPR.Vor","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"7697","ihm","PRO.Pers.Subst.3.Dat.Sg.Masc","PRO","Pers","Subst","Dat","3","Sg","Masc",NA,NA
"7698","nichts","PRO.Indef.Subst.-.*.*.Neut","PRO","Indef","Subst",NA,NA,NA,"Neut",NA,NA
"7699","auf","APPR.Auf","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"7700","dem","ART.Def.Dat.Sg.Neut","ART","Def",NA,"Dat",NA,"Sg","Neut",NA,NA
"7701","Herzen","N.Reg.Dat.Sg.Neut","N","Reg",NA,"Dat",NA,"Sg","Neut",NA,NA
"7702",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"7703","Schwachheit","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"7704","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"7705","verliebte","ADJA.Pos.Nom.Sg.Fem","ADJA","Pos",NA,"Nom",NA,"Sg","Fem",NA,NA
"7706","Schwachheit","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"7707","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"7708","–","ADJA.Pos.Nom.Sg.Neut","ADJA","Pos",NA,"Nom",NA,"Sg","Neut",NA,NA
"7709","Nein","N.Reg.Nom.Sg.Neut","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"7710",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"7711","durchaus","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"7712","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"7713",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"7714","meine","PRO.Poss.Attr.-.Nom.Sg.Fem","PRO","Poss","Attr","Nom",NA,"Sg","Fem",NA,NA
"7715","Tochter","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"7716","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"7717","Sag","VIMP.Full.2.Sg","VIMP","Full",NA,NA,"2","Sg",NA,NA,NA
"7718","'","SYM.Quot.Right","SYM",NA,"Right",NA,NA,NA,NA,NA,NA
"7719","ihm","PRO.Pers.Subst.3.Dat.Sg.Masc","PRO","Pers","Subst","Dat","3","Sg","Masc",NA,NA
"7720","nichts","PRO.Indef.Subst.-.*.*.Neut","PRO","Indef","Subst",NA,NA,NA,"Neut",NA,NA
"7721",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"7722","Laß","VIMP.Full.2.Sg","VIMP","Full",NA,NA,"2","Sg",NA,NA,NA
"7723","ihn","PRO.Pers.Subst.3.Acc.Sg.Masc","PRO","Pers","Subst","Acc","3","Sg","Masc",NA,NA
"7724","nichts","PRO.Indef.Subst.-.*.*.Neut","PRO","Indef","Subst",NA,NA,NA,"Neut",NA,NA
"7725","merken","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"7726","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"7727","Nun","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"7728","ja","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"7729",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"7730","meine","PRO.Poss.Attr.-.Nom.Sg.Fem","PRO","Poss","Attr","Nom",NA,"Sg","Fem",NA,NA
"7731","Mutter","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"7732","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"7733","Ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"7734","habe","VFIN.Haben.1.Sg.Pres.Ind","VFIN",NA,NA,NA,"1","Sg",NA,"Pres","Ind"
"7735","keinen","PRO.Indef.Attr.-.Acc.Sg.Masc","PRO","Indef","Attr","Acc",NA,"Sg","Masc",NA,NA
"7736","Willen","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"7737","gegen","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"7738","den","ART.Def.Acc.Sg.Masc","ART","Def",NA,"Acc",NA,"Sg","Masc",NA,NA
"7739","Ihrigen","PRO.Poss.Subst.-.Acc.Sg.Masc","PRO","Poss","Subst","Acc",NA,"Sg","Masc",NA,NA
"7740",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"7741","–","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"7742","Aha","ITJ","ITJ",NA,NA,NA,NA,NA,NA,NA,NA
"7743","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"7744","Auch","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"7745","wird","VFIN.Aux.3.Sg.Pres.Ind","VFIN","Aux",NA,NA,"3","Sg",NA,"Pres","Ind"
"7746","mir","PRO.Refl.Subst.1.Dat.Sg.*","PRO","Refl","Subst","Dat","1","Sg",NA,NA,NA
"7747","wieder","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"7748","ganz","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"7749","leicht","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"7750",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"7751","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"7752","Was","PRO.Inter.Subst.-.Nom.Sg.Neut","PRO","Inter","Subst","Nom",NA,"Sg","Neut",NA,NA
"7753","für","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"7754","ein","ART.Indef.Acc.Sg.Neut","ART","Indef",NA,"Acc",NA,"Sg","Neut",NA,NA
"7755","albernes","ADJA.Pos.Acc.Sg.Neut","ADJA","Pos",NA,"Acc",NA,"Sg","Neut",NA,NA
"7756",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"7757","furchtsames","ADJA.Pos.Acc.Sg.Neut","ADJA","Pos",NA,"Acc",NA,"Sg","Neut",NA,NA
"7758","Ding","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"7759","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"7760","bin","VFIN.Sein.1.Sg.Pres.Ind","VFIN",NA,NA,NA,"1","Sg",NA,"Pres","Ind"
"7761","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"7762","–","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"7763","Nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"7764",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"7765","meine","PRO.Poss.Attr.-.Nom.Sg.Fem","PRO","Poss","Attr","Nom",NA,"Sg","Fem",NA,NA
"7766","Mutter","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"7767","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"7768","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"7769","Ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"7770","hätte","VFIN.Haben.1.Sg.Past.Subj","VFIN",NA,NA,NA,"1","Sg",NA,"Past","Subj"
"7771","mich","PRO.Refl.Subst.1.Acc.Sg.*","PRO","Refl","Subst","Acc","1","Sg",NA,NA,NA
"7772","noch","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"7773","wohl","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"7774","anders","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"7775","dabei","PROADV.Dem","PROADV","Dem",NA,NA,NA,NA,NA,NA,NA
"7776","nehmen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"7777","können","VINF.Mod.-","VINF","Mod",NA,NA,NA,NA,NA,NA,NA
"7778",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"7779","und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"7780","würde","VFIN.Aux.3.Sg.Past.Subj","VFIN","Aux",NA,NA,"3","Sg",NA,"Past","Subj"
"7781","mir","PRO.Pers.Subst.1.Dat.Sg.*","PRO","Pers","Subst","Dat","1","Sg",NA,NA,NA
"7782","eben","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"7783","so","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"7784","wenig","PRO.Indef.Subst.-.*.*.*","PRO","Indef","Subst",NA,NA,NA,NA,NA,NA
"7785","vergeben","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"7786","haben","VFIN.Haben.3.Pl.Pres.Ind","VFIN",NA,NA,NA,"3","Pl",NA,"Pres","Ind"
"7787",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"7788","Ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"7789","wollte","VFIN.Mod.1.Sg.Past.Ind","VFIN","Mod",NA,NA,"1","Sg",NA,"Past","Ind"
"7790","dir","PRO.Pers.Subst.2.Dat.Sg.*","PRO","Pers","Subst","Dat","2","Sg",NA,NA,NA
"7791","das","PRO.Dem.Subst.-.Acc.Sg.Neut","PRO","Dem","Subst","Acc",NA,"Sg","Neut",NA,NA
"7792","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
